"deal_id","co_id","co_name","co_hq","co_city","co_state","co_verticals","deal_date","deal_vintage","deal_number","deal_series","deal_vc_round","deal_type","deal_premoney","deal_postmoney","deal_size","deal_pct_acq","deal_investor_count","investor_id","investor_name","investor_gp_id","investor_gp","fund_id","fund_name"
"106831-72T","229250-62","CCL-Korsini","Memphis, TN","Memphis","TN","{Manufacturing}","2015-07-08",2015,1,,,"Joint Venture",,,,,,"{114309-01,229251-16}","{CCL-Dekopak,Korsini-SAF}","{""114309-01-Geoffrey Martin"",""229251-16-Enrico Corsini""}","{""Geoffrey Martin"",""Enrico Corsini""}","{}","{}"
"149302-18T","286111-99","Cclawtn","Nashville, TN","Nashville","TN","{}","2020-04-08",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"135103-42T","170763-67","CClearly","New York, NY","NewYork","NY","{""Artificial Intelligence & Machine Learning"",""Big Data"",""Marketing Tech"",SaaS}","2019-06-01",2019,3,,,"Early Stage VC",,,,,,"{120863-89}","{""Maverick Ventures Israel""}","{""120863-89-Yaron Carni""}","{""Yaron Carni""}","{}","{}"
"82712-08T","170763-67","CClearly","New York, NY","NewYork","NY","{""Artificial Intelligence & Machine Learning"",""Big Data"",""Marketing Tech"",SaaS}","2015-10-20",2015,1,,,"Seed Round",,,,,,"{105921-46,460023-31,484731-64,105921-64,120863-89,51032-62,10357-03}","{""Eric Di Benedetto"",""Joel Hornstein"",""Joshua Abrams"",""Mark Gerson"",""Maverick Ventures Israel"",""Nautilus Ventures"",""Ridge Ventures""}","{""105921-46-Eric Di Benedetto"",""460023-31-Joel Hornstein"",""484731-64-Joshua Abrams"",""105921-64-Mark Gerson"",""120863-89-Yaron Carni"",""51032-62-Christopher Michel"",10357-03-None}","{""Eric Di Benedetto"",""Joel Hornstein"",""Joshua Abrams"",""Mark Gerson"",""Yaron Carni"",""Christopher Michel"",NULL}","{}","{}"
"149564-89T","237223-90","Ccmetalsinc","West Boylston, MA","WestBoylston","MA","{}","2020-05-26",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"147884-05T","237355-66","Ccmich","Coopersville, MI","Coopersville","MI","{}","2020-04-10",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"70289-47T","99711-55","CCNG Energy Partners","Austin, TX","Austin","TX","{Industrials,""Oil & Gas""}","2015-10-12",2015,1,,,"Bankruptcy: Admin/Reorg",,,,,,"{}","{}","{}","{}","{}","{}"
"145736-02T","253238-50","Ccnwinc","Milton, WA","Milton","WA","{}","2020-04-28",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"143020-27T","134231-50","Ccor (companion Care Of Rochester)","Rochester, NY","Rochester","NY","{}","2020-04-10",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"59125-87T","110183-68","CCP Black Swan Investments","Houma, LA","Houma","LA","{}",,,2,,,"Undetermined",,,,,,"{}","{}","{}","{}","{}","{}"
"59124-79T","110183-68","CCP Black Swan Investments","Houma, LA","Houma","LA","{}","2009-12-10",2009,1,,,"PE Growth/Expansion",,,4.8,,,"{65534-14}","{""Colton Capital Partners""}","{65534-14-None}","{NULL}","{}","{}"
"161680-15T","455639-23","CCP Home Improvements","Ronkonkoma, NY","Ronkonkoma","NY","{}","2018-03-26",2018,1,,,"Debt - General",,,0.33,,,"{}","{}","{}","{}","{}","{}"
"78856-48T","107003-62","CCPCJZ","San Francisco, CA","SanFrancisco","CA","{TMT}","2015-06-01",2015,1,,,"Out of Business",,,,,,"{}","{}","{}","{}","{}","{}"
"105705-37T","55796-14","CCPI","Blanchester, OH","Blanchester","OH","{Manufacturing,TMT}","2016-10-27",2016,2,,,"Debt - General",,,,,,"{}","{}","{}","{}","{}","{}"
"152734-51T","375219-46","Ccpjv","Houston, TX","Houston","TX","{}","2020-04-28",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"145730-17T","253570-96","Ccptv","Chicago, IL","Chicago","IL","{}","2020-04-15",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"141199-75T","128894-77","Ccr (circle Computer Resources)","Cedar Rapids, IA","CedarRapids","IA","{Industrials,TMT}","2020-04-09",2020,1,,,"Debt - PPP",,,1.45,,,"{}","{}","{}","{}","{}","{}"
"147368-44T","366011-02","Ccr Management","Exton, PA","Exton","PA","{}","2020-04-16",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"146443-69T","376595-47","Ccr Products","West Hartford, CT","WestHartford","CT","{}","2020-04-11",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"179615-89T","232694-74","CCR Specialty Chemicals","New York, NY","NewYork","NY","{Manufacturing}",,,2,,,"Debt - General",,,,,,"{}","{}","{}","{}","{}","{}"
"179600-95T","232694-74","CCR Specialty Chemicals","New York, NY","NewYork","NY","{Manufacturing}","2021-09-03",2021,3,,,"Debt Refinancing",,,20,,,"{}","{}","{}","{}","{}","{}"
"154633-24T","167471-20","CCRA","Fort Worth, TX","FortWorth","TX","{TMT}","2020-04-10",2020,3,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"148694-77T","253838-62","Ccrcpa","Tallahassee, FL","Tallahassee","FL","{}","2020-04-13",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"101488-60T","182221-48","Ccreations","Greenwood, IN","Greenwood","IN","{}","2014-07-29",2014,1,,,"Leveraged Recapitalization",,,10,,,"{}","{}","{}","{}","{}","{}"
"21684-07T","54654-40","ccRewards","Los Altos, CA","LosAltos","CA","{E-Commerce,TMT}",,,1,"Series A",,"Early Stage VC",,,,,,"{}","{}","{}","{}","{}","{}"
"32285-62T","54654-40","ccRewards","Los Altos, CA","LosAltos","CA","{E-Commerce,TMT}","2003-01-01",2003,3,,,"Bankruptcy: Liquidation",,,,,,"{}","{}","{}","{}","{}","{}"
"21683-98T","54654-40","ccRewards","Los Altos, CA","LosAltos","CA","{E-Commerce,TMT}","2000-08-25",2000,2,"Series B",,"Early Stage VC",,,5.5,,,"{42878-80}","{""Deep River Ventures""}","{42878-80-None}","{NULL}","{}","{}"
"105570-28T","228482-83","CCRM Atlanta","Atlanta, GA","Atlanta","GA","{}",,,1,,,"Joint Venture",,,,,,"{228485-17,228484-99}","{""Atlanta Center for Reprductive Medicine"",""Fertility Lab Sciences""}","{228485-17-None,228484-99-None}","{NULL,NULL}","{}","{}"
"152313-31T","387625-60","CCS Associates","San Jose, CA","SanJose","CA","{}","2020-05-09",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"143486-29T","278474-32","CCS Business","Canton, OH","Canton","OH","{}","2020-04-08",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"15857-74T","10360-45","CCS Medical","Farmers Branch, TX","FarmersBranch","TX","{}","2009-01-01",2009,6,,,"Debt - General",,,35,,,"{10156-42}","{""Eos Partners""}","{10156-42-None}","{NULL}","{}","{}"
"18926-29T","10360-45","CCS Medical","Farmers Branch, TX","FarmersBranch","TX","{}","2009-07-08",2009,7,,,"Bankruptcy: Admin/Reorg",,,,,,"{}","{}","{}","{}","{}","{}"
"10132-93T","10360-45","CCS Medical","Farmers Branch, TX","FarmersBranch","TX","{}","2003-11-21",2003,3,,,"PE Growth/Expansion",,,86,,,"{10027-45,10458-73,40456-54}","{""American Capital (ACAS)"",""First Analysis"",""PineBridge Investments""}","{""10027-45-Darin Winn"",""10458-73-Oliver Nicklin"",40456-54-None}","{""Darin Winn"",""Oliver Nicklin"",NULL}","{}","{}"
"143362-27T","135318-25","Cd Video Manufacturing Inc","Santa Ana, CA","SantaAna","CA","{TMT}","2020-04-09",2020,1,,,"Debt - PPP",,,0.83,,,"{}","{}","{}","{}","{}","{}"
"21973-60T","54882-82","CCS Worldwide Environmental","Brockton, MA","Brockton","MA","{Industrials}","2012-07-23",2012,3,,,"Later Stage VC",,,2,,,"{54884-17}","{""Parcae Capital""}","{""54884-17-Frank Magliochetti""}","{""Frank Magliochetti""}","{}","{}"
"32286-43T","54882-82","CCS Worldwide Environmental","Brockton, MA","Brockton","MA","{Industrials}","2013-05-01",2013,4,,,"Bankruptcy: Liquidation",,,,,,"{}","{}","{}","{}","{}","{}"
"21973-42T","54882-82","CCS Worldwide Environmental","Brockton, MA","Brockton","MA","{Industrials}",,,1,,,"Early Stage VC",,,,,,"{}","{}","{}","{}","{}","{}"
"145003-15T","253845-91","CCSI International","Garden Prairie, IL","GardenPrairie","IL","{}","2020-04-05",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"149784-76T","237222-64","Ccsliners","Statesville, NC","Statesville","NC","{}","2020-04-09",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"146738-08T","316634-05","ccsn: the center for children with special needs","Glastonbury, CT","Glastonbury","CT","{}","2020-04-05",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"149566-87T","237373-21","Ccstabletpress","Warrington, PA","Warrington","PA","{}","2020-04-05",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"147227-14T","393003-28","CCT Telecommunications","Lodi, CA","Lodi","CA","{}","2020-05-03",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"161680-42T","455639-50","CCTV Agent","West Palm Beach, FL","WestPalmBeach","FL","{}","2019-04-09",2019,1,,,"Debt - General",,,1.53,,,"{}","{}","{}","{}","{}","{}"
"150120-37T","147990-52","Ccty Bearing","Lake Zurich, IL","LakeZurich","IL","{Manufacturing}","2020-04-10",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"173446-39T","455639-59","CCU Demolition","Bakersfield, CA","Bakersfield","CA","{}","2020-05-01",2020,2,,,"Debt - PPP",,,0.15,,,"{}","{}","{}","{}","{}","{}"
"173446-57T","455639-59","CCU Demolition","Bakersfield, CA","Bakersfield","CA","{}","2021-02-03",2021,3,,,"Debt - PPP",,,0.14,,,"{}","{}","{}","{}","{}","{}"
"161680-51T","455639-59","CCU Demolition","Bakersfield, CA","Bakersfield","CA","{}","2018-04-26",2018,1,,,"Debt - General",,,0.31,,,"{}","{}","{}","{}","{}","{}"
"141136-93T","41305-42","CCUR Holdings (PINX: CCUR)","Austin, TX","Austin","TX","{}","2001-05-15",2001,2,,,"PIPE",,,25.92,,,"{}","{}","{}","{}","{}","{}"
"72949-78T","41305-42","CCUR Holdings (PINX: CCUR)","Austin, TX","Austin","TX","{}","1986-01-24",1986,1,,,"IPO",,,,,,"{}","{}","{}","{}","{}","{}"
"182586-61T","128600-11","CCW","Omaha, NE","Omaha","NE","{}","2020-05-08",2020,3,,,"Debt - PPP",,,3.39,,,"{}","{}","{}","{}","{}","{}"
"119904-94T","128600-11","CCW","Omaha, NE","Omaha","NE","{}","2016-06-30",2016,2,,,"Debt - General",,,24.88,,,"{}","{}","{}","{}","{}","{}"
"142998-76T","128836-00","Ccx Corporation","Lafayette, CO","Lafayette","CO","{Industrials,TMT}","2020-04-09",2020,1,,,"Debt - PPP",,,0.67,,,"{}","{}","{}","{}","{}","{}"
"143984-08T","357882-94","CD Alexander","Santa Ana, CA","SantaAna","CA","{}","2020-06-01",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"147928-51T","346916-08","CD and P Enterprises","Kenner, LA","Kenner","LA","{}","2020-04-15",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"161680-60T","455639-68","CD Bradshaw & Associates","Georgetown, TX","Georgetown","TX","{}","2017-06-22",2017,1,,,"Debt - General",,,0.63,,,"{}","{}","{}","{}","{}","{}"
"150826-78T","354845-35","CD Custom Enterprises","Newton, KS","Newton","KS","{}","2020-04-08",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"147454-21T","402650-02","CD Development","Phoenix, AZ","Phoenix","AZ","{}","2020-04-28",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"147020-14T","367546-78","CD Foodservice","Eastvale, CA","Eastvale","CA","{}","2020-04-27",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"100678-33T","41971-51","CD International Enterprises (PINX: CDIIQ)","Plantation, FL","Plantation","FL","{}","2003-05-23",2003,1,,,"IPO",,,,,,"{}","{}","{}","{}","{}","{}"
"46796-50T","53634-25","CD Laboratories","Baltimore, MD","Baltimore","MD","{""Life Sciences"",TMT}","2012-06-01",2012,1,,,"Grant",,,0.5,,,"{53634-97}","{""Delaware Division of Small Business""}","{53634-97-None}","{NULL}","{}","{}"
"136901-35T","53634-25","CD Laboratories","Baltimore, MD","Baltimore","MD","{""Life Sciences"",TMT}",,,6,,,"Later Stage VC",,,,,,"{233488-27}","{""VC23 Investors""}","{""233488-27-Nathaniel Brinn""}","{""Nathaniel Brinn""}","{}","{}"
"37899-01T","53634-25","CD Laboratories","Baltimore, MD","Baltimore","MD","{""Life Sciences"",TMT}","2013-12-17",2013,4,,,"Early Stage VC",,,8.25,,,"{}","{}","{}","{}","{}","{}"
"145233-01T","347902-84","CD Network","New York, NY","NewYork","NY","{}","2020-04-13",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"149708-62T","385871-05","CD Photocopy Service","Tustin, CA","Tustin","CA","{}","2020-05-01",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"142797-07T","141762-79","CD Simonian Insurance Agency, Inc","Fowler, CA","Fowler","CA","{}","2020-04-15",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"146690-11T","316966-87","Cd Wealth Management","Dallas, TX","Dallas","TX","{}","2020-04-10",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"116705-62T","41178-97","Cd&L","South Hackensack, NJ","SouthHackensack","NJ","{Industrials,""Supply Chain Tech""}","2005-08-02",2005,1,,,"IPO",,,,,,"{}","{}","{}","{}","{}","{}"
"152456-86T","234575-74","CD2 Learning","Overland Park, KS","OverlandPark","KS","{EdTech,SaaS}","2020-04-04",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"106849-99T","12314-17","CDA (optical storage media)","Charlotte, NC","Charlotte","NC","{Industrials,TMT}","2014-08-12",2014,10,,,"Debt - General",,,,,,"{}","{}","{}","{}","{}","{}"
"106850-89T","12314-17","CDA (optical storage media)","Charlotte, NC","Charlotte","NC","{Industrials,TMT}","2010-07-26",2010,6,,,"Debt - General",,,,,,"{}","{}","{}","{}","{}","{}"
"106851-25T","12314-17","CDA (optical storage media)","Charlotte, NC","Charlotte","NC","{Industrials,TMT}","2016-03-11",2016,12,,,"Debt - General",,,,,,"{}","{}","{}","{}","{}","{}"
"106852-06T","12314-17","CDA (optical storage media)","Charlotte, NC","Charlotte","NC","{Industrials,TMT}","2009-10-07",2009,5,,,"Debt - General",,,,,,"{}","{}","{}","{}","{}","{}"
"106852-42T","12314-17","CDA (optical storage media)","Charlotte, NC","Charlotte","NC","{Industrials,TMT}","2016-04-13",2016,13,,,"Debt - General",,,,,,"{}","{}","{}","{}","{}","{}"
"106852-87T","12314-17","CDA (optical storage media)","Charlotte, NC","Charlotte","NC","{Industrials,TMT}","2017-08-29",2017,14,,,"Debt - General",,,,,,"{}","{}","{}","{}","{}","{}"
"106853-14T","12314-17","CDA (optical storage media)","Charlotte, NC","Charlotte","NC","{Industrials,TMT}","2003-07-01",2003,2,,,"Debt - General",,,,,,"{}","{}","{}","{}","{}","{}"
"106853-86T","12314-17","CDA (optical storage media)","Charlotte, NC","Charlotte","NC","{Industrials,TMT}","2008-09-19",2008,4,,,"Debt - General",,,,,,"{}","{}","{}","{}","{}","{}"
"106854-13T","12314-17","CDA (optical storage media)","Charlotte, NC","Charlotte","NC","{Industrials,TMT}","2011-11-28",2011,7,,,"Debt - General",,,,,,"{}","{}","{}","{}","{}","{}"
"106854-40T","12314-17","CDA (optical storage media)","Charlotte, NC","Charlotte","NC","{Industrials,TMT}","2012-06-05",2012,8,,,"Debt - General",,,,,,"{}","{}","{}","{}","{}","{}"
"106854-67T","12314-17","CDA (optical storage media)","Charlotte, NC","Charlotte","NC","{Industrials,TMT}","2013-08-26",2013,9,,,"Debt - General",,,,,,"{}","{}","{}","{}","{}","{}"
"106855-57T","12314-17","CDA (optical storage media)","Charlotte, NC","Charlotte","NC","{Industrials,TMT}","2015-05-15",2015,11,,,"Debt - General",,,,,,"{}","{}","{}","{}","{}","{}"
"134935-21T","12314-17","CDA (optical storage media)","Charlotte, NC","Charlotte","NC","{Industrials,TMT}","2020-03-01",2020,15,,,"Out of Business",,,,,,"{}","{}","{}","{}","{}","{}"
"11420-29T","12314-17","CDA (optical storage media)","Charlotte, NC","Charlotte","NC","{Industrials,TMT}","2003-06-06",2003,1,,,"Early Stage VC",,,8,,,"{11119-69,10388-17}","{""Ballast Point Ventures"",""Frontier Growth""}","{11119-69-None,10388-17-None}","{NULL,NULL}","{}","{}"
"152066-98T","253568-53","Cda Baking","Kent, WA","Kent","WA","{}","2020-04-27",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"154918-81T","343657-54","CDA Systems","Livermore, CA","Livermore","CA","{}","2020-05-03",2020,2,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"148098-79T","396516-25","Cdaa","Sacramento, CA","Sacramento","CA","{}","2020-05-03",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"185231-71T","364697-38","Cdata","Chapel Hill, NC","ChapelHill","NC","{""Big Data"",SaaS}","2021-12-16",2021,2,"Series B",,"Later Stage VC",,,140,,,"{10236-43}","{""Updata Partners""}","{""10236-43-Carter Griffin""}","{""Carter Griffin""}","{}","{}"
"53773-21T","12089-44","CDB Infotek","Santa Ana, CA","SantaAna","CA","{}","1992-07-09",1992,1,,,"PE Growth/Expansion",,,,,,"{10121-86}","{""Summit Partners""}","{""10121-86-Walter Kortschak""}","{""Walter Kortschak""}","{}","{}"
"161680-78T","455639-86","CDB Packaging","Claremont, CA","Claremont","CA","{}","2016-12-06",2016,1,,,"Debt - General",,,0.69,,,"{}","{}","{}","{}","{}","{}"
"57150-64T","107576-47","CDB Software","Houston, TX","Houston","TX","{""Big Data"",TMT}","2015-08-31",2015,2,,,"Bankruptcy: Liquidation",,,,,,"{}","{}","{}","{}","{}","{}"
"145370-80T","374922-64","Cdb Utility Contractors","Davenport, IA","Davenport","IA","{}","2020-04-03",2020,1,,,"Debt - PPP",,,0.57,,,"{}","{}","{}","{}","{}","{}"
"145994-05T","253682-65","CDC Designs","Costa Mesa, CA","CostaMesa","CA","{}","2020-04-10",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"152005-06T","150860-26","CDC Distributors","Cincinnati, OH","Cincinnati","OH","{Manufacturing}","2020-04-07",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"146969-47T","384992-29","Cdc Pool Specialties","Chandler, AZ","Chandler","AZ","{}","2020-04-14",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"145693-90T","374704-66","Cdc Restoration and Construction","Salt Lake City, UT","SaltLakeCity","UT","{}","2020-04-13",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"97551-82T","161789-50","CDC Software","Bloomsburg, PA","Bloomsburg","PA","{SaaS}","2015-06-18",2015,1,,,"Debt - General",,,0.1,,,"{}","{}","{}","{}","{}","{}"
"97552-09T","161789-50","CDC Software","Bloomsburg, PA","Bloomsburg","PA","{SaaS}","2016-09-01",2016,3,,,"Angel (individual)",,,0.4,,,"{}","{}","{}","{}","{}","{}"
"72109-72T","161789-50","CDC Software","Bloomsburg, PA","Bloomsburg","PA","{SaaS}","2016-03-08",2016,2,,,"Debt - General",,,0.1,,,"{}","{}","{}","{}","{}","{}"
"48791-89T","112016-80","CDC Software (Atlanta)","Atlanta, GA","Atlanta","GA","{E-Commerce,""HR Tech"",""Marketing Tech"",SaaS,TMT}","2012-08-07",2012,2,,,"Merger of Equals",,,,,,"{11480-41}","{Aptean}","{11480-41-None}","{NULL}","{}","{}"
"141504-04T","137147-95","CDCE Inc.","Yorba Linda, CA","YorbaLinda","CA","{TMT}","2020-04-12",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"151619-68T","344259-46","Cdclarue Industries","Tulsa, OK","Tulsa","OK","{}","2020-04-10",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"153329-32T","353090-89","Cde Health Care Services","Saint Louis, MO","SaintLouis","MO","{}","2020-05-03",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"178982-65T","455628-88","CDE Truck & Car Repair","Joliet, IL","Joliet","IL","{}","2021-04-01",2021,2,,,"Out of Business",,,,,,"{}","{}","{}","{}","{}","{}"
"161668-45T","455628-88","CDE Truck & Car Repair","Joliet, IL","Joliet","IL","{}","2019-06-13",2019,1,,,"Debt - General",,,0.35,,,"{}","{}","{}","{}","{}","{}"
"141243-76T","135393-22","CDF","Plymouth, MA","Plymouth","MA","{Manufacturing}","2020-04-15",2020,1,,,"Debt - PPP",,,2.46,,,"{}","{}","{}","{}","{}","{}"
"152951-23T","285788-08","Cdf Engineering","Wailuku, HI","Wailuku","HI","{}","2020-04-10",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"30998-17T","61125-76","CDFX","Dallas, TX","Dallas","TX","{AdTech,SaaS,TMT}",,,1,,,"Early Stage VC",,,,,,"{53376-76}","{42.ventures}","{53376-76-None}","{NULL}","{}","{}"
"145611-37T","141272-11","CDG Builders","Irvine, CA","Irvine","CA","{Industrials}","2020-04-13",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"59361-94T","122097-25","CDG Technology","Allentown, PA","Allentown","PA","{Manufacturing}","2009-02-03",2009,2,,,"Bankruptcy: Admin/Reorg",,,,,,"{}","{}","{}","{}","{}","{}"
"151593-67T","285788-26","Cdh Construction","Gaithersburg, MD","Gaithersburg","MD","{}","2020-05-04",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"103386-79T","154090-36","CDH Energy","Cazenovia, NY","Cazenovia","NY","{CleanTech,TMT}","2010-10-07",2010,1,,,"Grant",,,0.53,,,"{102635-83}","{NYSERDA}","{102635-83-None}","{NULL}","{}","{}"
"103386-61T","154090-36","CDH Energy","Cazenovia, NY","Cazenovia","NY","{CleanTech,TMT}","2015-11-06",2015,3,,,"Grant",,,3.5,,,"{102635-83}","{NYSERDA}","{102635-83-None}","{NULL}","{}","{}"
"145737-73T","253528-03","Cdh Rentals","Scott, LA","Scott","LA","{}","2020-04-13",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"32115-16T","58807-18","CDI Biosciences","Madison, WI","Madison","WI","{""Life Sciences""}","2012-07-12",2012,2,,,"Bankruptcy: Liquidation",,,,,,"{}","{}","{}","{}","{}","{}"
"147597-58T","392499-82","CDI Custom Design","Bellingham, WA","Bellingham","WA","{}","2020-04-12",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"150740-02T","237372-76","CDI Douglass Pye","Houston, TX","Houston","TX","{}","2020-05-05",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"66098-80T","41933-80","CDI Engineering Solutions","Philadelphia, PA","Philadelphia","PA","{Industrials,TMT}",,,2,,,"PIPE",,,,,,"{11113-48}","{""Annex Capital""}","{11113-48-None}","{NULL}","{}","{}"
"94382-38T","41933-80","CDI Engineering Solutions","Philadelphia, PA","Philadelphia","PA","{Industrials,TMT}","2015-11-04",2015,3,,,"Debt Refinancing",,,,,,"{}","{}","{}","{}","{}","{}"
"66097-54T","41933-80","CDI Engineering Solutions","Philadelphia, PA","Philadelphia","PA","{Industrials,TMT}","1972-06-01",1972,1,,,"IPO",,,,,,"{}","{}","{}","{}","{}","{}"
"71465-77T","10717-30","CDI Group","Franklin Township, NJ","FranklinTownship","NJ","{}","2010-09-01",2010,2,,,"Out of Business",,,,,,"{}","{}","{}","{}","{}","{}"
"145534-69T","134624-44","Cdi Industrial And Mechanical Contractors Inc.","Lenexa, KS","Lenexa","KS","{Industrials}","2020-04-11",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"45543-07T","107926-12","CDI Laboratories","Mayaguez, PR","Mayaguez","PR","{""Life Sciences"",Oncology}","2010-01-01",2010,2,,,"Grant",,,0.47,,,"{51038-20,52158-25}","{""National Science Foundation"",""U.S. Department of Health and Human Services""}","{51038-20-None,52158-25-None}","{NULL,NULL}","{}","{}"
"45543-16T","107926-12","CDI Laboratories","Mayaguez, PR","Mayaguez","PR","{""Life Sciences"",Oncology}",,,1,,,"Accelerator/Incubator",,,0.9,,,"{107332-30}","{""Johns Hopkins Technology Ventures""}","{107332-30-None}","{NULL}","{}","{}"
"52743-16T","107926-12","CDI Laboratories","Mayaguez, PR","Mayaguez","PR","{""Life Sciences"",Oncology}","2015-06-30",2015,4,,,"Angel (individual)",8.7,11,1.19,,,"{}","{}","{}","{}","{}","{}"
"124977-79T","107926-12","CDI Laboratories","Mayaguez, PR","Mayaguez","PR","{""Life Sciences"",Oncology}",,,5,,,"Debt - General",,,,,,"{}","{}","{}","{}","{}","{}"
"124978-06T","107926-12","CDI Laboratories","Mayaguez, PR","Mayaguez","PR","{""Life Sciences"",Oncology}",,,6,,,"Grant",,,2.25,,,"{52158-25}","{""U.S. Department of Health and Human Services""}","{52158-25-None}","{NULL}","{}","{}"
"165102-40T","107926-12","CDI Laboratories","Mayaguez, PR","Mayaguez","PR","{""Life Sciences"",Oncology}","2021-01-15",2021,7,,,"Angel (individual)",,,2.1,,,"{}","{}","{}","{}","{}","{}"
"45542-89T","107926-12","CDI Laboratories","Mayaguez, PR","Mayaguez","PR","{""Life Sciences"",Oncology}","2012-06-26",2012,3,,,"Grant",,,11.4,,,"{52499-80,119028-34,119028-25}","{""National Institutes of Health"",""Puerto Rico Industrial Development Company"",""Science, Technology and Research Trust""}","{52499-80-None,119028-34-None,119028-25-None}","{NULL,NULL,NULL}","{}","{}"
"183889-72T","235176-49","CDI Printing Services","Gibsonia, PA","Gibsonia","PA","{}","2021-01-05",2021,2,,,"Debt - General",,,2.37,,,"{}","{}","{}","{}","{}","{}"
"183888-82T","235176-49","CDI Printing Services","Gibsonia, PA","Gibsonia","PA","{}","2020-09-23",2020,1,,,"Debt - General",,,2.02,,,"{}","{}","{}","{}","{}","{}"
"34372-63T","55861-75","Cdigix","Seattle, WA","Seattle","WA","{EdTech,SaaS,TMT}","2007-01-01",2007,3,,,"Bankruptcy: Liquidation",,,,,,"{}","{}","{}","{}","{}","{}"
"23756-41T","55861-75","Cdigix","Seattle, WA","Seattle","WA","{EdTech,SaaS,TMT}","2006-07-26",2006,2,,,"Convertible Debt",,,0.5,,,"{}","{}","{}","{}","{}","{}"
"153148-15T","253573-39","Cdindustries","Holyoke, MA","Holyoke","MA","{}","2020-04-04",2020,1,,,"Debt - PPP",,,,,,"{}","{}","{}","{}","{}","{}"
"148255-84T","384981-13","Cdj Bulk Express","West Columbia, SC","WestColumbia","SC","{}","2020-04-27",2020,1,,,"Debt - PPP",,,0.89,,,"{}","{}","{}","{}","{}","{}"
